date,1a. open (CNY),1b. open (USD),2a. high (CNY),2b. high (USD),3a. low (CNY),3b. low (USD),4a. close (CNY),4b. close (USD),5. volume,6. market cap (USD)
2020-05-30,60898.66398,9426.6,62923.322,9740.0,60282.545169,9331.23,62650.180516,9697.72,55665.27254,55665.27254
2020-05-29,61862.992961,9575.87,62052.861178,9605.26,60274.599,9330.0,60901.700321,9427.07,57374.362961,57374.362961
2020-05-28,59461.053421,9204.07,62183.423841,9625.47,58853.333,9110.0,61863.122167,9575.89,74110.787662,74110.787662
2020-05-27,57115.5123,8841.0,59596.2675,9225.0,56926.419319,8811.73,59461.053421,9204.07,68910.355514,68910.355514
2020-05-26,57498.931105,8900.35,58256.853501,9017.67,56204.61,8700.0,57116.675154,8841.18,58299.770138,58299.770138
2020-05-25,56321.799842,8718.14,58011.297498,8979.66,55834.564016,8642.72,57498.931105,8900.35,62833.910949,62833.910949
2020-05-24,59299.158303,9179.01,60067.8694,9298.0,56204.61,8700.0,56336.012502,8720.34,70379.86645,70379.86645
2020-05-23,59240.951,9170.0,60131.503355,9307.85,58594.921,9070.0,59300.062745,9179.15,43526.296966,43526.296966
2020-05-22,58578.834853,9067.51,59893.4413,9271.0,57713.219256,8933.52,59240.951,9170.0,58943.131024,58943.131024
2020-05-21,61446.691229,9511.43,61879.789741,9578.47,56947.5445,8815.0,58586.199595,9068.65,108928.780969,108928.780969
2020-05-20,63150.272339,9775.13,63582.2726,9842.0,60248.7578,9326.0,61446.691229,9511.43,74923.73809,74923.73809
2020-05-19,62884.107979,9733.93,63938.945763,9897.21,61204.8822,9474.0,63152.856459,9775.53,78539.760454,78539.760454
2020-05-18,62542.874933,9681.11,64279.985,9950.0,61141.765069,9464.23,62884.107979,9733.93,82006.603583,82006.603583
2020-05-17,60602.846843,9380.81,63879.4464,9888.0,60223.56263,9322.1,62535.962412,9680.04,68647.764323,68647.764323
2020-05-16,60183.896388,9315.96,61941.3564,9588.0,59563.966,9220.0,60605.818581,9381.27,59587.627862,59587.627862
2020-05-15,63259.063791,9791.97,63605.658886,9845.62,59111.745,9150.0,60186.868126,9316.42,115890.761516,115890.761516
2020-05-14,60141.193805,9309.35,64208.9217,9939.0,59801.446628,9256.76,63259.128394,9791.98,129565.37747,129565.37747
2020-05-13,56921.638697,8810.99,60713.8994,9398.0,56805.353297,8792.99,60141.323011,9309.37,92466.274018,92466.274018
2020-05-12,55313.347012,8562.04,58002.253078,8978.26,55098.477434,8528.78,56920.346637,8810.79,86522.780066,86522.780066
2020-05-11,56351.711031,8722.77,59228.0304,9168.0,52974.46,8200.0,55309.987656,8561.52,168807.251832,168807.251832
2020-05-10,61625.44773,9539.1,61856.274249,9574.83,52438.2551,8117.0,56351.711031,8722.77,183865.182028,183865.182028
2020-05-09,63311.069206,9800.02,64049.029275,9914.25,61502.056,9520.0,61627.38582,9539.4,81950.679567,81950.679567
2020-05-08,64514.49389,9986.3,64835.312388,10035.96,62697.2115,9705.0,63311.004603,9800.01,100683.7964,100683.7964
2020-05-07,59069.10702,9143.4,65035.8401,10067.0,58278.3663,9021.0,64515.13992,9986.4,147154.611378,147154.611378
2020-05-06,58280.692008,9021.36,60694.5185,9395.0,57536.788463,8906.21,59066.006076,9142.92,105925.30242,105925.30242
2020-05-05,57315.264776,8871.92,58908.762374,9118.58,56592.228,8760.0,58283.728349,9021.83,76480.765342,76480.765342
2020-05-04,57458.877245,8894.15,57819.685,8950.0,55054.6766,8522.0,57315.523188,8871.96,84418.512331,84418.512331
2020-05-03,57965.558574,8972.58,59434.76,9200.0,56282.1336,8712.0,57458.941848,8894.16,90126.065643,90126.065643
2020-05-02,57016.475901,8825.67,58207.303,9010.0,56547.0059,8753.0,57962.134615,8972.05,59002.08755,59002.08755
2020-05-01,55687.786,8620.0,58525.020554,9059.18,55646.181668,8613.56,57024.809688,8826.96,91468.815059,91468.815059
2020-04-30,56712.260374,8778.58,61114.438,9460.0,54272.9803,8401.0,55687.786,8620.0,206277.214124,206277.214124
2020-04-29,49993.548374,7738.58,57838.355267,8952.89,49809.236015,7710.05,56712.195771,8778.57,183546.887514,183546.887514
2020-04-28,50219.206653,7773.51,50261.134,7780.0,49480.212936,7659.12,49996.132494,7738.98,46302.752638,46302.752638
2020-04-27,49699.73393,7693.1,50338.786806,7792.02,49137.0418,7606.0,50226.377586,7774.62,65441.339576,65441.339576
2020-04-26,48704.395509,7539.03,49744.31,7700.0,48323.044,7480.0,49699.73393,7693.1,50522.616209,50522.616209
2020-04-25,48484.5515,7505.0,49776.6115,7705.0,48006.941521,7431.07,48702.069801,7538.67,43874.427726,43874.427726
2020-04-24,48348.626788,7483.96,49201.386388,7615.96,47728.6964,7388.0,48484.5515,7505.0,60182.119939,60182.119939
2020-04-23,46030.412736,7125.12,49989.8014,7738.0,45351.306,7020.0,48338.484117,7482.39,102773.569561,102773.569561
2020-04-22,44197.238008,6841.36,46232.361714,7156.38,44046.3254,6818.0,46030.541942,7125.14,61486.377334,61486.377334
2020-04-21,44117.259494,6828.98,44834.482,6940.0,43684.5486,6762.0,44197.302611,6841.37,60109.710808,60109.710808
2020-04-20,46006.38042,7121.4,46643.366,7220.0,43613.4853,6751.0,44103.369849,6826.83,90149.49137,90149.49137
2020-04-19,46828.13058,7248.6,46941.508845,7266.15,45581.29268,7055.6,46002.116622,7120.74,45664.86393,45664.86393
2020-04-18,45395.106834,7026.78,47115.484724,7293.08,45315.12832,7014.4,46828.13058,7248.6,49488.542819,49488.542819
2020-04-17,45880.985997,7101.99,46178.999636,7148.12,45047.542694,6972.98,45400.081265,7027.55,54126.509763,54126.509763
2020-04-16,42775.261375,6621.25,46449.557,7190.0,41786.964681,6468.27,45880.662982,7101.94,125009.857539,125009.857539
2020-04-15,44373.022771,6868.57,44789.2599,6933.0,42670.2815,6605.0,42775.196772,6621.24,61571.384994,61571.384994
2020-04-14,44175.789812,6838.04,45079.9734,6978.0,43634.675084,6754.28,44373.86261,6868.7,69068.623285,69068.623285
2020-04-13,44600.554537,6903.79,44600.554537,6903.79,42476.4725,6575.0,44174.949973,6837.91,96415.476573,96415.476573
2020-04-12,44426.449452,6876.84,46365.5731,7177.0,43800.834,6780.0,44600.554537,6903.79,73868.666501,73868.666501
2020-04-11,44310.680876,6858.92,44862.26129,6944.3,43671.628,6760.0,44426.384849,6876.83,45470.293206,45470.293206
2020-04-10,47053.853462,7283.54,47132.733725,7295.75,43542.292794,6739.98,44310.680876,6858.92,104674.623375,104674.623375
2020-04-09,47549.487678,7360.26,47624.814776,7371.92,45920.329224,7108.08,47053.853462,7283.54,61094.872417,61094.872417
2020-04-08,46496.846396,7197.32,47935.426,7420.0,46191.145,7150.0,47556.077184,7361.28,76059.145838,76059.145838
2020-04-07,47353.35297,7329.9,48191.835307,7459.69,45719.5431,7077.0,46496.846396,7197.32,103585.168918,103585.168918
2020-04-06,43754.190634,6772.78,47516.410942,7355.14,43703.9295,6765.0,47353.35297,7329.9,118052.000832,118052.000832
2020-04-05,44300.925823,6857.41,44547.257062,6895.54,43138.782456,6677.52,43754.190634,6772.78,49685.356983,49685.356983
2020-04-04,43497.006091,6732.97,45160.145723,6990.41,42961.059603,6650.01,44298.212497,6856.99,72990.861139,72990.861139
2020-04-03,43890.373758,6793.86,45532.1944,7048.0,42651.54663,6602.1,43504.30623,6734.1,104080.276939,104080.276939
2020-04-02,42918.098608,6643.36,46501.2394,7198.0,42321.4253,6551.0,43891.859627,6794.09,149299.906871,149299.906871
2020-04-01,41424.348042,6412.14,43154.416382,6679.94,39731.555633,6150.11,42915.256076,6642.92,97500.7524,97500.7524
2020-03-31,41310.065335,6394.45,42142.022769,6523.23,40838.14042,6321.4,41413.365532,6410.44,72337.595259,72337.595259
2020-03-30,37989.79415,5880.5,42631.5197,6599.0,37842.886928,5857.76,41309.613114,6394.38,118889.549992,118889.549992
2020-03-29,40290.629995,6236.65,40480.2398,6266.0,37899.737568,5866.56,37995.737626,5881.42,63311.627714,63311.627714
2020-03-28,41081.758333,6359.11,41087.508,6360.0,38916.8472,6024.0,40290.629995,6236.65,93159.693429,93159.693429
2020-03-27,43524.785381,6737.27,44205.184177,6842.59,40447.9383,6261.0,41081.758333,6359.11,82914.968354,82914.968354
2020-03-26,43138.136426,6677.42,43800.834,6780.0,42056.553,6510.0,43525.366808,6737.36,83026.555211,83026.555211
2020-03-25,43572.720807,6744.69,44950.508988,6957.96,41668.935,6450.0,43138.201029,6677.43,132155.734989,132155.734989
2020-03-24,41767.454575,6465.25,44143.2299,6833.0,41160.703199,6371.33,43572.914616,6744.72,151138.009878,151138.009878
2020-03-23,37573.427815,5816.05,42637.98,6600.0,36746.1864,5688.0,41780.762793,6467.31,164674.215785,164674.215785
2020-03-22,39970.134512,6187.04,41396.762561,6407.87,37043.424803,5734.01,37574.332257,5816.19,119115.990527,119115.990527
2020-03-21,40083.383571,6204.57,41714.027894,6456.98,37857.487206,5860.02,39969.746894,6186.98,128913.668363,128913.668363
2020-03-20,39808.691615,6162.05,44576.07,6900.0,36629.901,5670.0,40107.868108,6208.36,219298.329514,219298.329514
2020-03-19,34842.077578,5393.26,41345.92,6400.0,33932.919559,5252.53,39810.758911,6162.37,199020.873439,199020.873439
2020-03-18,34321.248192,5312.64,35119.289051,5436.17,32362.033011,5009.37,34840.656312,5393.04,137127.634894,137127.634894
2020-03-17,32487.944258,5028.86,35693.1575,5525.0,31794.043435,4921.45,34321.248192,5312.64,150089.926318,150089.926318
2020-03-16,34629.339899,5360.33,34662.222826,5365.42,28697.427836,4442.12,32488.654891,5028.97,227276.92276,227276.92276
2020-03-15,33415.772544,5172.48,38374.182,5940.0,32902.95393,5093.1,34635.60639,5361.3,139916.146534,139916.146534
2020-03-14,36022.955815,5576.05,36439.451356,5640.52,32657.656339,5055.13,33413.059218,5172.06,136910.135974,136910.135974
2020-03-13,31009.504603,4800.01,38471.0865,5955.0,24433.694439,3782.13,36039.42958,5578.6,402201.673764,402201.673764
2020-03-12,51259.767174,7934.58,51463.848051,7966.17,28489.923,4410.0,31009.44,4800.0,261505.608653,261505.608653
2020-03-11,51001.290571,7894.57,51553.194,7980.0,49033.677,7590.0,51259.379556,7934.52,79942.411172,79942.411172
2020-03-10,51229.339161,7929.87,52644.9847,8149.0,49925.263003,7728.01,51001.225968,7894.56,86783.443875,86783.443875
2020-03-09,51906.960028,8034.76,52840.796393,8179.31,49305.074203,7632.01,51229.339161,7929.87,116968.863268,116968.863268
2020-03-08,57401.380575,8885.25,57411.135628,8886.76,51682.4,8000.0,51897.592593,8033.31,77537.315166,77537.315166
2020-03-07,58988.288667,9130.89,59357.2364,9188.0,57076.7505,8835.0,57410.489598,8886.66,45422.204525,45422.204525
2020-03-06,58495.690792,9054.64,59240.951,9170.0,58049.02565,8985.5,58994.684364,9131.88,43782.948044,43782.948044
2020-03-05,56534.020697,8750.99,59172.601026,9159.42,56505.272362,8746.54,58495.949204,9054.68,58201.866355,58201.866355
2020-03-04,56592.680221,8760.07,57162.607887,8848.29,55946.198,8660.0,56533.245461,8750.87,38696.482578,38696.482578
2020-03-03,57568.896154,8911.18,57623.614895,8919.65,55888.0553,8651.0,56592.680221,8760.07,55154.997282,55154.997282
2020-03-02,55108.29709,8530.3,57921.434725,8965.75,54899.6294,8498.0,57595.124972,8915.24,60401.31773,60401.31773
2020-03-01,55065.077683,8523.61,56527.625,8750.0,54337.5833,8411.0,55118.504364,8531.88,43892.201779,43892.201779
2020-02-29,56145.17524,8690.8,56786.037,8790.0,55064.690065,8523.55,55065.077683,8523.61,36748.183035,36748.183035
2020-02-28,57000.841975,8823.25,57496.67,8900.0,54557.2335,8445.0,56158.806473,8692.91,71155.208977,71155.208977
2020-02-27,56760.1958,8786.0,57960.325731,8971.77,55112.8193,8531.0,57000.583563,8823.21,72483.578762,72483.578762
2020-02-26,60187.255744,9316.48,60581.075632,9377.44,55775.839889,8633.63,56755.350575,8785.25,92130.345482,92130.345482
2020-02-25,62377.555856,9655.52,62503.4025,9675.0,59757.775,9250.0,60183.121152,9315.84,54379.344552,54379.344552
2020-02-24,64192.12492,9936.4,64538.397,9990.0,61202.039668,9473.56,62381.496639,9656.13,55796.59612,55796.59612
2020-02-23,62347.386255,9650.85,64538.397,9990.0,62309.5935,9645.0,64192.12492,9936.4,37702.089843,37702.089843
2020-02-22,62516.646115,9677.05,62724.150951,9709.17,61760.597206,9560.02,62347.450858,9650.86,24636.757623,24636.757623
2020-02-21,62000.855763,9597.21,63023.521253,9755.51,61697.221663,9550.21,62516.646115,9677.05,42181.554524,42181.554524
2020-02-20,61984.317395,9594.65,62658.4497,9699.0,60726.82,9400.0,61995.752126,9596.42,60152.342914,60152.342914
2020-02-19,65667.528234,10164.78,66218.075,10250.0,60403.805,9350.0,61978.761537,9593.79,55162.586895,55162.586895
2020-02-18,62703.6718,9706.0,66218.075,10250.0,61863.897403,9576.01,65667.076013,10164.71,70604.124019,70604.124019
2020-02-17,64026.09521,9910.7,64371.462848,9964.16,61067.084001,9452.67,62703.6718,9706.0,70261.011901,70261.011901
2020-02-16,63985.782938,9904.46,64926.015,10050.0,62265.146636,9638.12,64068.539381,9917.27,60023.999537,60023.999537
2020-02-15,66827.668908,10344.36,67025.6125,10375.0,63317.4003,9801.0,63987.462616,9904.72,57657.202947,57657.202947
2020-02-14,66074.527134,10227.78,67067.992068,10381.56,65322.483611,10111.37,66827.668908,10344.36,47038.480173,47038.480173
2020-02-13,66704.729399,10325.33,67833.15,10500.0,65119.824,10080.0,66086.478689,10229.63,79344.358759,79344.358759
2020-02-12,66044.163724,10223.08,67510.135,10450.0,66044.163724,10223.08,66712.029538,10326.46,61008.06393,61008.06393
2020-02-11,63645.195922,9851.74,66693.488477,10323.59,62664.91,9700.0,66044.163724,10223.08,62422.395224,62422.395224
2020-02-10,65583.156716,10151.72,65817.5364,10188.0,63026.6868,9756.0,63645.777349,9851.83,59573.084619,59573.084619
2020-02-09,63924.926912,9895.04,65675.4098,10166.0,63832.609225,9880.75,65583.350525,10151.75,43408.475616,43408.475616
2020-02-08,63400.544361,9813.87,64215.382,9940.0,62452.430733,9667.11,63924.991515,9895.05,43600.843666,43600.843666
2020-02-07,63130.0516,9772.0,63860.0655,9885.0,62858.719,9730.0,63399.639919,9813.73,43966.114632,43966.114632
2020-02-06,62096.597409,9612.03,63715.160971,9862.57,61543.078905,9526.35,63130.0516,9772.0,64949.706588,64949.706588
2020-02-05,59415.508306,9197.02,62952.070335,9744.45,59287.594366,9177.22,62096.662012,9612.04,64870.415615,64870.415615
2020-02-04,60024.908405,9291.35,60403.805,9350.0,58743.572503,9093.01,59415.508306,9197.02,53308.175266,53308.175266
2020-02-03,60284.870877,9331.59,62140.269037,9618.79,59654.4102,9234.0,60030.658072,9292.24,50892.133451,50892.133451
2020-02-02,60626.103923,9384.41,61224.456909,9477.03,58917.936,9120.0,60284.354053,9331.51,45690.91254,45690.91254
2020-02-01,60414.852113,9351.71,61143.703159,9464.53,59958.0443,9281.0,60627.395983,9384.61,28578.067354,28578.067354
2020-01-31,61447.272656,9511.52,61568.080266,9530.22,59499.427603,9210.01,60422.475267,9352.89,45552.022352,45552.022352
2020-01-30,60090.932671,9301.57,61876.7534,9578.0,59463.443732,9204.44,61458.190563,9513.21,60626.744259,60626.744259
2020-01-29,60567.509002,9375.34,61044.925172,9449.24,59538.1248,9216.0,60090.674259,9301.53,53864.065122,53864.065122
2020-01-28,57545.574471,8907.57,60726.82,9400.0,57253.76272,8862.4,60560.208863,9374.21,74584.853765,74584.853765
2020-01-27,55651.543717,8614.39,58142.7,9000.0,55138.6605,8535.0,57545.574471,8907.57,53973.542996,53973.542996
2020-01-26,53878.966603,8340.01,55675.705239,8618.13,53579.531698,8293.66,55655.4845,8615.0,31130.485164,31130.485164
2020-01-25,54518.407097,8438.99,54597.674978,8451.26,53329.13047,8254.9,53882.648974,8340.58,25521.157932,25521.157932
2020-01-24,54295.720556,8404.52,55093.567606,8528.02,53219.9514,8238.0,54518.4717,8439.0,41687.529529,41687.529529
2020-01-23,56093.299031,8682.77,56151.700143,8691.81,53661.771317,8306.39,54295.720556,8404.52,48165.944597,48165.944597
2020-01-22,56437.439212,8736.04,56966.9254,8818.0,55493.977,8590.0,56090.650308,8682.36,29080.557138,29080.557138
2020-01-21,55832.173705,8642.35,56779.5767,8789.0,54835.0264,8488.0,56437.374609,8736.03,36494.687659,36494.687659
2020-01-20,56215.721716,8701.72,56508.179497,8746.99,55050.025184,8521.28,55832.173705,8642.35,38896.639746,38896.639746
2020-01-19,57594.155927,8915.09,59428.170494,9198.98,54692.8998,8466.0,56215.59251,8701.7,70676.889259,70676.889259
2020-01-18,57582.398181,8913.27,58070.861464,8988.88,56891.856714,8806.38,57599.776388,8915.96,38294.746545,38294.746545
2020-01-17,56334.785045,8720.15,58411.771495,9041.65,56026.564132,8672.44,57582.462784,8913.28,70897.737377,70897.737377
2020-01-16,56979.910603,8820.01,57237.030543,8859.81,55468.1358,8586.0,56333.880603,8720.01,51991.074284,51991.074284
2020-01-15,56945.218792,8814.64,57603.135744,8916.48,55326.0092,8564.0,56988.955023,8821.41,84816.297606,84816.297606
2020-01-14,52395.229502,8110.34,57367.464,8880.0,52364.220062,8105.54,56915.307603,8810.01,120399.126742,120399.126742
2020-01-13,52877.361691,8184.97,52948.6188,8196.0,52043.466167,8055.89,52395.229502,8110.34,31159.755683,31159.755683
2020-01-12,51811.670603,8020.01,52955.0791,8197.0,51423.988,7960.0,52877.426294,8184.98,38131.494336,38131.494336
2020-01-11,52967.095258,8198.86,53532.242302,8286.34,51702.814548,8003.16,51811.670603,8020.01,54810.032667,54810.032667
2020-01-10,50504.945722,7817.74,52967.9997,8199.0,49563.4216,7672.0,52955.208306,8197.02,82406.777448,82406.777448
2020-01-09,52035.907616,8054.72,52043.918388,8055.96,50067.325,7750.0,50505.074928,7817.76,64239.51983,64239.51983
2020-01-08,52625.086976,8145.92,54621.8365,8455.0,50842.561,7870.0,52044.047594,8055.98,112622.64264,112622.64264
2020-01-07,50124.82167,7758.9,53024.075104,8207.68,49897.483713,7723.71,52620.952384,8145.28,91171.684661,91171.684661
2020-01-06,47532.561692,7357.64,50360.235002,7795.34,47462.273628,7346.76,50119.0074,7758.0,54635.695316,54635.695316
2020-01-05,47510.273657,7354.19,48419.9485,7495.0,47276.4754,7318.0,47539.732625,7358.75,38331.085604,38331.085604
2020-01-04,47450.9035,7345.0,47832.0612,7404.0,46980.658263,7272.21,47509.756833,7354.11,29987.974977,29987.974977
2020-01-03,44999.155047,6965.49,47838.5215,7405.0,44388.979712,6871.04,47450.645088,7344.96,68428.500451,68428.500451
2020-01-02,46519.134431,7200.77,46594.91375,7212.5,44735.897822,6924.74,45000.576313,6965.71,31951.483932,31951.483932
2020-01-01,46483.408972,7195.24,46869.4765,7255.0,46353.621545,7175.15,46519.651255,7200.85,16792.388165,16792.388165
2019-12-31,46811.3338,7246.0,47289.396,7320.0,46158.908103,7145.01,46483.344369,7195.23,25954.453533,25954.453533
2019-12-30,47731.474329,7388.43,47859.452872,7408.24,46643.366,7220.0,46811.3338,7246.0,29605.911782,29605.911782
2019-12-29,47259.420208,7315.36,48636.045535,7528.45,47082.6664,7288.0,47730.246872,7388.24,31387.106085,31387.106085
2019-12-28,46867.990631,7254.77,47580.174103,7365.01,46763.979801,7238.67,47264.459242,7316.14,26848.982199,26848.982199
2019-12-27,46527.0806,7202.0,47004.238358,7275.86,45715.796126,7076.42,46867.796822,7254.74,33642.701861,33642.701861
2019-12-26,46546.526103,7205.01,48032.3305,7435.0,46237.142336,7157.12,46527.0806,7202.0,36259.761076,36259.761076
2019-12-25,46874.450931,7255.77,46977.815731,7271.77,46054.574258,7128.86,46544.071189,7204.63,27492.044323,27492.044323
2019-12-24,47271.95319,7317.3,48043.183804,7436.68,46236.625512,7157.04,46874.450931,7255.77,43629.494188,43629.494188
2019-12-23,48456.836813,7500.71,49714.463414,7695.38,46939.506152,7265.84,47270.596527,7317.09,68051.997203,68051.997203
2019-12-22,46072.210877,7131.59,48572.023962,7518.54,46013.292941,7122.47,48461.552832,7501.44,39137.45515,39137.45515
2019-12-21,46436.701003,7188.01,46453.303974,7190.58,45900.4315,7105.0,46079.704825,7132.75,19467.174028,19467.174028
2019-12-20,46199.607993,7151.31,46643.366,7220.0,45735.69385,7079.5,46435.538149,7187.83,32132.069205,32132.069205
2019-12-19,47016.965149,7277.83,47677.014,7380.0,45469.594093,7038.31,46193.08309,7150.3,55509.049075,55509.049075
2019-12-18,42791.993552,6623.84,48064.632,7440.0,41572.0305,6435.0,47016.965149,7277.83,95636.651251,95636.651251
2019-12-17,44520.769832,6891.44,44848.759263,6942.21,42379.568,6560.0,42791.864346,6623.82,53865.069929,53865.069929
2019-12-16,45994.75188,7119.6,46191.145,7150.0,44162.6108,6836.0,44522.578716,6891.72,43863.993059,43863.993059
2019-12-15,45636.463642,7064.14,46516.09809,7200.3,45276.043505,7008.35,45988.226977,7118.59,26395.778137,26395.778137
2019-12-14,46884.787411,7257.37,46977.815731,7271.77,45299.6236,7012.0,45635.882215,7064.05,29561.985967,29561.985967
2019-12-13,46499.688928,7197.76,47218.655715,7309.05,46454.466828,7190.76,46891.958344,7258.48,27609.873795,27609.873795
2019-12-12,46578.763,7210.0,47127.8885,7295.0,45740.86209,7080.3,46501.756224,7198.08,42288.600932,42288.600932
2019-12-11,46670.176245,7224.15,47001.91265,7275.5,46033.901298,7125.66,46578.763,7210.0,30093.091944,30093.091944
2019-12-10,47409.815992,7338.64,47855.31828,7407.6,46237.01313,7157.1,46670.047039,7224.13,49723.76214,49723.76214
2019-12-09,48517.563633,7510.11,49421.295,7650.0,46985.7619,7273.0,47409.815992,7338.64,46621.887493,46621.887493
2019-12-08,48370.268793,7487.31,48865.7092,7564.0,47643.808058,7374.86,48517.563633,7510.11,29856.897631,29856.897631
2019-12-07,48631.84634,7527.8,49225.031086,7619.62,48259.474648,7470.16,48376.083063,7488.21,31498.684173,31498.684173
2019-12-06,47735.1567,7389.0,49033.870809,7590.03,47192.4915,7305.0,48629.714441,7527.47,48189.087944,48189.087944
2019-12-05,46479.209777,7194.59,48355.3455,7485.0,46191.145,7150.0,47735.1567,7389.0,59306.678855,59306.678855
2019-12-04,47113.094413,7292.71,50067.325,7750.0,45654.9401,7067.0,46477.465496,7194.32,83147.149142,83147.149142
2019-12-03,47124.141526,7294.42,47806.22,7400.0,46781.293405,7241.35,47113.094413,7292.71,33149.477487,33149.477487
2019-12-02,47751.30745,7391.5,47939.043768,7420.56,46198.25133,7151.1,47123.237084,7294.28,46330.25604,46330.25604
2019-12-01,48714.731989,7540.63,48722.613555,7541.85,46578.763,7210.0,47747.366667,7390.89,60769.342313,60769.342313
2019-11-30,50009.117697,7740.99,50454.943,7810.0,48071.0923,7441.0,48722.871967,7541.89,46989.433619,46989.433619
2019-11-29,47925.864756,7418.52,50713.355,7850.0,47562.66669,7362.3,50000.654704,7739.68,60745.300873,60745.300873
2019-11-28,48503.28637,7507.9,49376.0729,7643.0,47547.808,7360.0,47932.131247,7419.49,56933.981109,56933.981109
2019-11-27,46221.831425,7154.75,49453.5965,7655.0,44188.452,6840.0,48507.291756,7508.52,92452.87349,92452.87349
2019-11-26,45932.668397,7109.99,47418.602,7340.0,45335.026044,7017.48,46230.811242,7156.14,65722.39769,65722.39769
2019-11-25,44577.555869,6900.23,47662.090707,7377.69,42088.8545,6515.0,45929.955071,7109.57,119645.735197,119645.735197
2019-11-24,47231.89933,7311.1,47356.518517,7330.39,44324.1183,6861.0,44597.259784,6903.28,67890.206483,67890.206483
2019-11-23,46954.946269,7268.23,47447.544144,7344.48,45738.988603,7080.01,47234.935671,7311.57,50449.894755,50449.894755
2019-11-22,49277.811737,7627.79,50067.325,7750.0,43865.437,6790.0,46954.946269,7268.23,126603.140259,126603.140259
2019-11-21,52319.127168,8098.56,52552.796219,8134.73,48452.25,7500.0,49277.488722,7627.74,58418.780261,58418.780261
2019-11-20,52546.981949,8133.83,53389.792687,8264.29,51930.47552,8038.4,52315.574003,8098.01,32466.23098,32466.23098
2019-11-19,52887.24595,8186.5,53094.815389,8218.63,51701.7809,8003.0,52545.754492,8133.64,43556.061025,43556.061025
2019-11-18,54931.091061,8502.87,54935.290256,8503.52,52070.018,8060.0,52891.574351,8187.17,43017.69094,43017.69094
2019-11-17,54852.727622,8490.74,55784.6905,8635.0,53947.898004,8350.68,54928.05472,8502.4,27009.037082,27009.037082
2019-11-16,54729.206686,8471.62,55190.3429,8543.0,54266.52,8400.0,54854.536506,8491.02,20902.299752,20902.299752
2019-11-15,55858.208714,8646.38,56786.037,8790.0,54266.52,8400.0,54729.917319,8471.73,46087.417751,46087.417751
2019-11-14,56705.541662,8777.54,56850.64,8800.0,55446.17078,8582.6,55860.146804,8646.68,33468.468961,33468.468961
2019-11-13,56992.185173,8821.91,57141.288897,8844.99,56217.5306,8702.0,56702.828336,8777.12,26810.116918,26810.116918
2019-11-12,56420.125608,8733.36,57419.1464,8888.0,55349.26628,8567.6,56992.378982,8821.94,40366.629471,40366.629471
2019-11-11,58402.145648,9040.16,58609.908896,9072.32,55679.258404,8618.68,56419.544181,8733.27,44888.053545,44888.053545
2019-11-10,56909.945554,8809.18,59093.591557,9147.19,56527.625,8750.0,58397.688041,9039.47,34422.029797,34422.029797
2019-11-09,56680.992522,8773.74,57367.464,8880.0,56365.342264,8724.88,56911.431423,8809.41,29469.481405,29469.481405
2019-11-08,59525.2042,9214.0,59828.8383,9261.0,56178.7688,8696.0,56680.927919,8773.73,62107.289243,62107.289243
2019-11-07,60333.775348,9339.16,60565.3125,9375.0,58795.1903,9101.0,59539.41686,9216.2,39117.470853,39117.470853
2019-11-06,60130.728119,9307.73,60991.110873,9440.91,59757.839603,9250.01,60333.064715,9339.05,37336.170372,37336.170372
2019-11-05,60677.72172,9392.4,61081.813485,9454.95,59278.162328,9175.76,60136.736198,9308.66,45935.873665,45935.873665
2019-11-04,59411.890538,9196.46,61461.226904,9513.68,58891.061152,9115.84,60683.859005,9393.35,45894.456277,45894.456277
2019-11-03,60015.217955,9289.85,60485.010971,9362.57,58569.984242,9066.14,59400.585013,9194.71,27894.378279,27894.378279
2019-11-02,59637.61342,9231.4,60557.172522,9373.74,59345.672463,9186.21,60013.086056,9289.52,28923.060828,28923.060828
2019-11-01,59052.697858,9140.86,59945.1237,9279.0,58336.509,9030.0,59638.970083,9231.61,43594.814115,43594.814115
2019-10-31,59137.715406,9154.02,60759.1215,9405.0,57580.6539,8913.0,59052.633255,9140.85,54376.024902,54376.024902
2019-10-30,60776.047486,9407.62,60790.389352,9409.84,58149.224903,9001.01,59142.237616,9154.72,55241.786434,55241.786434
2019-10-29,59463.508335,9204.45,61695.865,9550.0,58607.8416,9072.0,60776.047486,9407.62,64158.462446,64158.462446
2019-10-28,61555.224269,9528.23,63970.53663,9902.1,59176.348,9160.0,59467.965942,9205.14,80174.217323,80174.217323
2019-10-27,59628.569,9230.0,63278.509294,9794.98,58622.958702,9074.34,61566.206779,9529.93,93833.541604,93833.541604
2019-10-26,55919.581564,8655.88,66993.311,10370.0,54721.195914,8470.38,59628.569,9230.0,162588.585413,162588.585413
2019-10-25,47886.392323,7412.41,56844.1797,8799.0,47554.2683,7361.0,55914.025706,8655.02,90748.218174,90748.218174
2019-10-24,48248.556741,7468.47,48476.023904,7503.68,47405.616797,7337.99,47886.392323,7412.41,32714.383265,32714.383265
2019-10-23,51811.993618,8020.06,51989.845677,8047.59,47160.19,7300.0,48236.605186,7466.62,63897.457098,63897.457098
2019-10-22,52956.887984,8197.28,53607.504797,8297.99,51682.4,8000.0,51811.606,8020.0,34651.828663,34651.828663
